,날짜,종가,등락율
4055,2016-05-30,25600,-0.16
4056,2016-05-31,25840,0.94
4057,2016-06-01,26660,3.17
4058,2016-06-02,27300,2.4
4059,2016-06-03,27540,0.88
4060,2016-06-07,27960,1.53
4061,2016-06-08,28120,0.57
4062,2016-06-09,28600,1.71
4063,2016-06-10,28120,-1.68
4064,2016-06-13,27420,-2.49
4065,2016-06-14,27600,0.66
4066,2016-06-15,28260,2.39
4067,2016-06-16,28180,-0.28
4068,2016-06-17,28520,1.21
4069,2016-06-20,28620,0.35
4070,2016-06-21,28960,1.19
4071,2016-06-22,28900,-0.21
4072,2016-06-23,28600,-1.04
4073,2016-06-24,28000,-2.1
4074,2016-06-27,27960,-0.14
4075,2016-06-28,27980,0.07
4076,2016-06-29,27920,-0.21
4077,2016-06-30,28500,2.08
4078,2016-07-01,29320,2.88
4079,2016-07-04,29320,0.0
4080,2016-07-05,29380,0.2
4081,2016-07-06,28420,-3.27
4082,2016-07-07,29000,2.04
4083,2016-07-08,29200,0.69
4084,2016-07-11,29780,1.99
4085,2016-07-12,29280,-1.68
4086,2016-07-13,29620,1.16
4087,2016-07-14,30000,1.28
4088,2016-07-15,30360,1.2
4089,2016-07-18,30660,0.99
4090,2016-07-19,30660,0.0
4091,2016-07-20,30800,0.46
4092,2016-07-21,30860,0.19
4093,2016-07-22,30320,-1.75
4094,2016-07-25,30040,-0.92
4095,2016-07-26,30600,1.86
4096,2016-07-27,30540,-0.2
4097,2016-07-28,30140,-1.31
4098,2016-07-29,30780,2.12
4099,2016-08-01,31360,1.88
4100,2016-08-02,30960,-1.28
4101,2016-08-03,30340,-2.0
4102,2016-08-04,30340,0.0
4103,2016-08-05,31220,2.9
4104,2016-08-08,31380,0.51
4105,2016-08-09,31340,-0.13
4106,2016-08-10,30820,-1.66
4107,2016-08-11,31180,1.17
4108,2016-08-12,30900,-0.9
4109,2016-08-16,31360,1.49
4110,2016-08-17,31320,-0.13
4111,2016-08-18,32800,4.73
4112,2016-08-19,33500,2.13
4113,2016-08-22,33300,-0.6
4114,2016-08-23,33740,1.32
4115,2016-08-24,33060,-2.02
4116,2016-08-25,32780,-0.85
4117,2016-08-26,32240,-1.65
4118,2016-08-29,32800,1.74
4119,2016-08-30,32900,0.3
4120,2016-08-31,32400,-1.52
4121,2016-09-01,31740,-2.04
4122,2016-09-02,31940,0.63
4123,2016-09-05,32120,0.56
4124,2016-09-06,32860,2.3
4125,2016-09-07,32420,-1.34
4126,2016-09-08,32780,1.11
4127,2016-09-09,31500,-3.9
4128,2016-09-12,29300,-6.98
4129,2016-09-13,30540,4.23
4130,2016-09-19,31160,2.03
4131,2016-09-20,31700,1.73
4132,2016-09-21,31840,0.44
4133,2016-09-22,32360,1.63
4134,2016-09-23,31420,-2.9
4135,2016-09-26,31360,-0.19
4136,2016-09-27,31380,0.06
4137,2016-09-28,31340,-0.13
4138,2016-09-29,32000,2.11
4139,2016-09-30,31960,-0.12
4140,2016-10-04,32280,1.0
4141,2016-10-05,32380,0.31
4142,2016-10-06,33820,4.45
4143,2016-10-07,34120,0.89
4144,2016-10-10,33600,-1.52
4145,2016-10-11,30900,-8.04
4146,2016-10-12,30700,-0.65
4147,2016-10-13,31140,1.43
4148,2016-10-14,31540,1.28
4149,2016-10-17,31800,0.82
4150,2016-10-18,31780,-0.06
4151,2016-10-19,32500,2.27
4152,2016-10-20,32400,-0.31
4153,2016-10-21,31780,-1.91
4154,2016-10-24,32160,1.2
4155,2016-10-25,31940,-0.68
4156,2016-10-26,31340,-1.88
4157,2016-10-27,31460,0.38
4158,2016-10-28,32280,2.61
4159,2016-10-31,32780,1.55
4160,2016-11-01,33040,0.79
4161,2016-11-02,32860,-0.54
4162,2016-11-03,32320,-1.64
4163,2016-11-04,32540,0.68
4164,2016-11-07,32800,0.8
4165,2016-11-08,32880,0.24
4166,2016-11-09,31920,-2.92
4167,2016-11-10,32980,3.32
4168,2016-11-11,31960,-3.09
4169,2016-11-14,31060,-2.82
4170,2016-11-15,30780,-0.9
4171,2016-11-16,31160,1.23
4172,2016-11-17,31360,0.64
4173,2016-11-18,31720,1.15
4174,2016-11-21,31860,0.44
4175,2016-11-22,32800,2.95
4176,2016-11-23,32980,0.55
4177,2016-11-24,33000,0.06
4178,2016-11-25,33000,0.0
4179,2016-11-28,33540,1.64
4180,2016-11-29,33540,0.0
4181,2016-11-30,34920,4.11
4182,2016-12-01,34980,0.17
4183,2016-12-02,34540,-1.26
4184,2016-12-05,34360,-0.52
4185,2016-12-06,34960,1.75
4186,2016-12-07,35440,1.37
4187,2016-12-08,35800,1.02
4188,2016-12-09,35600,-0.56
4189,2016-12-12,35040,-1.57
4190,2016-12-13,35320,0.8
4191,2016-12-14,35540,0.62
4192,2016-12-15,35180,-1.01
4193,2016-12-16,35860,1.93
4194,2016-12-19,35900,0.11
4195,2016-12-20,36240,0.95
4196,2016-12-21,36100,-0.39
4197,2016-12-22,36180,0.22
4198,2016-12-23,35640,-1.49
4199,2016-12-26,35960,0.9
4200,2016-12-27,35980,0.06
4201,2016-12-28,35760,-0.61
4202,2016-12-29,36040,0.78
4203,2017-01-02,36100,0.17
4204,2017-01-03,36480,1.05
4205,2017-01-04,36160,-0.88
4206,2017-01-05,35560,-1.66
4207,2017-01-06,36200,1.8
4208,2017-01-09,37220,2.82
4209,2017-01-10,37240,0.05
4210,2017-01-11,38280,2.79
4211,2017-01-12,38800,1.36
4212,2017-01-13,37460,-3.45
4213,2017-01-16,36660,-2.14
4214,2017-01-17,36960,0.82
4215,2017-01-18,36940,-0.05
4216,2017-01-19,37480,1.46
4217,2017-01-20,37200,-0.75
4218,2017-01-23,38060,2.31
4219,2017-01-24,38160,0.26
4220,2017-01-25,39400,3.25
4221,2017-01-26,39900,1.27
4222,2017-01-31,39460,-1.1
4223,2017-02-01,39120,-0.86
4224,2017-02-02,39360,0.61
4225,2017-02-03,39460,0.25
4226,2017-02-06,39560,0.25
4227,2017-02-07,38820,-1.87
4228,2017-02-08,38400,-1.08
4229,2017-02-09,38400,0.0
4230,2017-02-10,38360,-0.1
4231,2017-02-13,37960,-1.04
4232,2017-02-14,37580,-1.0
4233,2017-02-15,37720,0.37
4234,2017-02-16,38020,0.8
4235,2017-02-17,37860,-0.42
4236,2017-02-20,38660,2.11
4237,2017-02-21,38940,0.72
4238,2017-02-22,39300,0.92
4239,2017-02-23,39180,-0.31
4240,2017-02-24,38220,-2.45
4241,2017-02-27,38060,-0.42
4242,2017-02-28,38440,1.0
4243,2017-03-02,39720,3.33
4244,2017-03-03,39620,-0.25
4245,2017-03-06,40080,1.16
4246,2017-03-07,40200,0.3
4247,2017-03-08,40200,0.0
4248,2017-03-09,40200,0.0
4249,2017-03-10,40180,-0.05
4250,2017-03-13,40600,1.05
4251,2017-03-14,41360,1.87
4252,2017-03-15,41400,0.1
4253,2017-03-16,41840,1.06
4254,2017-03-17,42400,1.34
4255,2017-03-20,41900,-1.18
4256,2017-03-21,42560,1.58
4257,2017-03-22,42460,-0.23
4258,2017-03-23,41800,-1.55
4259,2017-03-24,41500,-0.72
4260,2017-03-27,41200,-0.72
4261,2017-03-28,41480,0.68
4262,2017-03-29,41780,0.72
4263,2017-03-30,41980,0.48
4264,2017-03-31,41200,-1.86
4265,2017-04-03,41440,0.58
4266,2017-04-04,42080,1.54
4267,2017-04-05,42140,0.14
4268,2017-04-06,41840,-0.71
4269,2017-04-07,41600,-0.57
4270,2017-04-10,41940,0.82
4271,2017-04-11,41600,-0.81
4272,2017-04-12,41900,0.72
4273,2017-04-13,42420,1.24
4274,2017-04-14,42020,-0.94
4275,2017-04-17,41560,-1.09
4276,2017-04-18,41500,-0.14
4277,2017-04-19,40900,-1.45
4278,2017-04-20,40280,-1.52
4279,2017-04-21,40760,1.19
4280,2017-04-24,41240,1.18
4281,2017-04-25,42700,3.54
4282,2017-04-26,42800,0.23
4283,2017-04-27,43840,2.43
4284,2017-04-28,44620,1.78
4285,2017-05-02,44900,0.63
4286,2017-05-04,45520,1.38
4287,2017-05-08,47020,3.3
4288,2017-05-10,45600,-3.02
4289,2017-05-11,45500,-0.22
4290,2017-05-12,45820,0.7
4291,2017-05-15,46100,0.61
4292,2017-05-16,46380,0.61
4293,2017-05-17,46340,-0.09
4294,2017-05-18,45940,-0.86
4295,2017-05-19,44720,-2.66
4296,2017-05-22,45100,0.85
4297,2017-05-23,44920,-0.4
4298,2017-05-24,44880,-0.09
4299,2017-05-25,45680,1.78
4300,2017-05-26,46080,0.88
4301,2017-05-29,45620,-1.0
4302,2017-05-30,44640,-2.15
4303,2017-05-31,44700,0.13
4304,2017-06-01,44680,-0.04
4305,2017-06-02,45960,2.86
4306,2017-06-05,45940,-0.04
4307,2017-06-07,45300,-1.39
4308,2017-06-08,45160,-0.31
4309,2017-06-09,46100,2.08
4310,2017-06-12,45380,-1.56
4311,2017-06-13,45400,0.04
4312,2017-06-14,45360,-0.09
4313,2017-06-15,45680,0.71
4314,2017-06-16,45580,-0.22
4315,2017-06-19,46560,2.15
4316,2017-06-20,48140,3.39
4317,2017-06-21,47480,-1.37
4318,2017-06-22,47960,1.01
4319,2017-06-23,47620,-0.71
4320,2017-06-26,48280,1.39
4321,2017-06-27,48300,0.04
4322,2017-06-28,47700,-1.24
4323,2017-06-29,47940,0.5
4324,2017-06-30,47540,-0.83
4325,2017-07-03,47220,-0.67
4326,2017-07-04,47000,-0.47
4327,2017-07-05,47580,1.23
4328,2017-07-06,48060,1.01
4329,2017-07-07,47860,-0.42
4330,2017-07-10,48660,1.67
4331,2017-07-11,49000,0.7
4332,2017-07-12,49880,1.8
4333,2017-07-13,50560,1.36
4334,2017-07-14,50480,-0.16
4335,2017-07-17,50640,0.32
4336,2017-07-18,50840,0.39
4337,2017-07-19,50740,-0.2
4338,2017-07-20,51200,0.91
4339,2017-07-21,51080,-0.23
4340,2017-07-24,50860,-0.43
4341,2017-07-25,50000,-1.69
4342,2017-07-26,49840,-0.32
4343,2017-07-27,49800,-0.08
4344,2017-07-28,47760,-4.1
4345,2017-07-31,48200,0.92
4346,2017-08-01,48600,0.83
4347,2017-08-02,49000,0.82
4348,2017-08-03,47780,-2.49
4349,2017-08-04,47700,-0.17
4350,2017-08-07,47580,-0.25
4351,2017-08-08,47720,0.29
4352,2017-08-09,46280,-3.02
4353,2017-08-10,45900,-0.82
4354,2017-08-11,44620,-2.79
4355,2017-08-14,45000,0.85
4356,2017-08-16,46200,2.67
4357,2017-08-17,47040,1.82
4358,2017-08-18,46900,-0.3
4359,2017-08-21,46840,-0.13
4360,2017-08-22,47000,0.34
4361,2017-08-23,47480,1.02
4362,2017-08-24,47520,0.08
4363,2017-08-25,47020,-1.05
4364,2017-08-28,46100,-1.96
4365,2017-08-29,46080,-0.04
4366,2017-08-30,46200,0.26
4367,2017-08-31,46320,0.26
4368,2017-09-01,46480,0.35
4369,2017-09-04,46040,-0.95
4370,2017-09-05,46760,1.56
4371,2017-09-06,47000,0.51
4372,2017-09-07,48120,2.38
4373,2017-09-08,49080,2.0
4374,2017-09-11,49800,1.47
4375,2017-09-12,49600,-0.4
4376,2017-09-13,49620,0.04
4377,2017-09-14,50300,1.37
4378,2017-09-15,50400,0.2
4379,2017-09-18,52480,4.13
4380,2017-09-19,52120,-0.69
4381,2017-09-20,52220,0.19
4382,2017-09-21,52800,1.11
4383,2017-09-22,53000,0.38
4384,2017-09-25,53620,1.17
4385,2017-09-26,51660,-3.66
4386,2017-09-27,51680,0.04
4387,2017-09-28,51260,-0.81
4388,2017-09-29,51280,0.04
4389,2017-10-10,52800,2.96
4390,2017-10-11,54640,3.48
4391,2017-10-12,54800,0.29
4392,2017-10-13,54000,-1.46
4393,2017-10-16,53920,-0.15
4394,2017-10-17,54800,1.63
4395,2017-10-18,54760,-0.07
4396,2017-10-19,52980,-3.25
4397,2017-10-20,53840,1.62
4398,2017-10-23,54300,0.85
4399,2017-10-24,54040,-0.48
4400,2017-10-25,53900,-0.26
4401,2017-10-26,52400,-2.78
4402,2017-10-27,53080,1.3
4403,2017-10-30,54040,1.81
4404,2017-10-31,55080,1.92
4405,2017-11-01,57220,3.89
4406,2017-11-02,57060,-0.28
4407,2017-11-03,56380,-1.19
4408,2017-11-06,56380,0.0
4409,2017-11-07,56100,-0.5
4410,2017-11-08,56760,1.18
4411,2017-11-09,56340,-0.74
4412,2017-11-10,56400,0.11
4413,2017-11-13,56380,-0.04
4414,2017-11-14,55920,-0.82
4415,2017-11-15,55340,-1.04
4416,2017-11-16,55780,0.8
4417,2017-11-17,55820,0.07
4418,2017-11-20,55200,-1.11
4419,2017-11-21,55280,0.14
4420,2017-11-22,55960,1.23
4421,2017-11-23,55300,-1.18
4422,2017-11-24,55460,0.29
4423,2017-11-27,52640,-5.08
4424,2017-11-28,53280,1.22
4425,2017-11-29,52600,-1.28
4426,2017-11-30,50800,-3.42
4427,2017-12-01,50840,0.08
4428,2017-12-04,51340,0.98
4429,2017-12-05,51260,-0.16
4430,2017-12-06,50020,-2.42
4431,2017-12-07,50740,1.44
4432,2017-12-08,52000,2.48
4433,2017-12-11,51780,-0.42
4434,2017-12-12,52100,0.62
4435,2017-12-13,51320,-1.5
4436,2017-12-14,51060,-0.51
4437,2017-12-15,50620,-0.86
4438,2017-12-18,51200,1.15
4439,2017-12-19,51560,0.7
4440,2017-12-20,50880,-1.32
4441,2017-12-21,49140,-3.42
4442,2017-12-22,49700,1.14
4443,2017-12-26,48200,-3.02
4444,2017-12-27,49360,2.41
4445,2017-12-28,50960,3.24
4446,2018-01-02,51020,0.12
4447,2018-01-03,51620,1.18
4448,2018-01-04,51080,-1.05
4449,2018-01-05,52120,2.04
4450,2018-01-08,52020,-0.19
4451,2018-01-09,50400,-3.11
4452,2018-01-10,48840,-3.1
4453,2018-01-11,48240,-1.23
4454,2018-01-12,48200,-0.08
4455,2018-01-15,48540,0.71
4456,2018-01-16,50000,3.01
4457,2018-01-17,49620,-0.76
4458,2018-01-18,49900,0.56
4459,2018-01-19,49320,-1.16
4460,2018-01-22,48240,-2.19
4461,2018-01-23,49160,1.91
4462,2018-01-24,49340,0.37
4463,2018-01-25,50260,1.86
4464,2018-01-26,50780,1.03
4465,2018-01-29,51220,0.87
4466,2018-01-30,49800,-2.77
4467,2018-01-31,49900,0.2
4468,2018-02-01,49820,-0.16
4469,2018-02-02,47700,-4.26
4470,2018-02-05,47920,0.46
4471,2018-02-06,47420,-1.04
4472,2018-02-07,45800,-3.42
4473,2018-02-08,46000,0.44
4474,2018-02-09,44700,-2.83
4475,2018-02-12,45720,2.28
4476,2018-02-13,47540,3.98
4477,2018-02-14,49000,3.07
4478,2018-02-19,48380,-1.27
4479,2018-02-20,47400,-2.03
4480,2018-02-21,47280,-0.25
4481,2018-02-22,46760,-1.1
4482,2018-02-23,47220,0.98
4483,2018-02-26,47380,0.34
4484,2018-02-27,47380,0.0
4485,2018-02-28,47060,-0.68
4486,2018-03-02,46020,-2.21
4487,2018-03-05,45200,-1.78
4488,2018-03-06,47020,4.03
4489,2018-03-07,48620,3.4
4490,2018-03-08,49200,1.19
4491,2018-03-09,49740,1.1
4492,2018-03-12,49740,0.0
4493,2018-03-13,51660,3.86
4494,2018-03-14,51760,0.19
4495,2018-03-15,51540,-0.43
4496,2018-03-16,51140,-0.78
4497,2018-03-19,50740,-0.78
4498,2018-03-20,51200,0.91
4499,2018-03-21,51060,-0.27
4500,2018-03-22,51780,1.41
4501,2018-03-23,49720,-3.98
4502,2018-03-26,50280,1.13
4503,2018-03-27,49980,-0.6
4504,2018-03-28,48700,-2.56
4505,2018-03-29,49040,0.7
4506,2018-03-30,49220,0.37
4507,2018-04-02,48540,-1.38
4508,2018-04-03,48120,-0.87
4509,2018-04-04,46920,-2.49
4510,2018-04-05,48740,3.88
4511,2018-04-06,48400,-0.7
4512,2018-04-09,49200,1.65
4513,2018-04-10,48880,-0.65
4514,2018-04-11,48860,-0.04
4515,2018-04-12,49000,0.29
4516,2018-04-13,49800,1.63
4517,2018-04-16,50340,1.08
4518,2018-04-17,49980,-0.72
4519,2018-04-18,51360,2.76
4520,2018-04-19,52780,2.76
4521,2018-04-20,51620,-2.2
4522,2018-04-23,51900,0.54
4523,2018-04-24,50460,-2.77
4524,2018-04-25,50400,-0.12
4525,2018-04-26,52140,3.45
4526,2018-04-27,53000,1.65
4527,2018-04-30,53000,0.0
4528,2018-05-02,53000,0.0
4529,2018-05-03,53000,0.0
4530,2018-05-04,51900,-2.08
4531,2018-05-08,52600,1.35
4532,2018-05-09,50900,-3.23
4533,2018-05-10,51600,1.38
4534,2018-05-11,51300,-0.58
4535,2018-05-14,50100,-2.34
4536,2018-05-15,49200,-1.8
4537,2018-05-16,49850,1.32
4538,2018-05-17,49400,-0.9
4539,2018-05-18,49500,0.2
4540,2018-05-21,50000,1.01
4541,2018-05-23,51800,3.6
4542,2018-05-24,51400,-0.77
4543,2018-05-25,52700,2.53
4544,2018-05-28,52300,-0.76
4545,2018-05-29,51300,-1.91
4546,2018-05-30,49500,-3.51
4547,2018-05-31,50700,2.42
4548,2018-06-01,51300,1.18
4549,2018-06-04,51100,-0.39
4550,2018-06-05,51300,0.39
4551,2018-06-07,50600,-1.36
4552,2018-06-08,49650,-1.88
4553,2018-06-11,49900,0.5
4554,2018-06-12,49400,-1.0
4555,2018-06-14,48200,-2.43
4556,2018-06-15,47650,-1.14
4557,2018-06-18,46600,-2.2
4558,2018-06-19,47000,0.86
4559,2018-06-20,47000,0.0
4560,2018-06-21,47050,0.11
4561,2018-06-22,47250,0.43
4562,2018-06-25,46650,-1.27
4563,2018-06-26,47000,0.75
4564,2018-06-27,47950,2.02
4565,2018-06-28,46800,-2.4
4566,2018-06-29,46650,-0.32
4567,2018-07-02,45550,-2.36
4568,2018-07-03,46150,1.32
4569,2018-07-04,46250,0.22
4570,2018-07-05,45950,-0.65
4571,2018-07-06,44900,-2.29
4572,2018-07-09,45600,1.56
4573,2018-07-10,46300,1.54
4574,2018-07-11,46000,-0.65
4575,2018-07-12,45500,-1.09
4576,2018-07-13,46500,2.2
4577,2018-07-16,46050,-0.97
4578,2018-07-17,45850,-0.43
4579,2018-07-18,46550,1.53
4580,2018-07-19,46900,0.75
4581,2018-07-20,47450,1.17
4582,2018-07-23,46500,-2.0
4583,2018-07-24,46150,-0.75
4584,2018-07-25,46150,0.0
4585,2018-07-26,46900,1.63
4586,2018-07-27,46900,0.0
4587,2018-07-30,46500,-0.85
4588,2018-07-31,46250,-0.54
4589,2018-08-01,46550,0.65
4590,2018-08-02,45550,-2.15
4591,2018-08-03,45750,0.44
4592,2018-08-06,45800,0.11
4593,2018-08-07,46700,1.97
4594,2018-08-08,46800,0.21
4595,2018-08-09,46900,0.21
4596,2018-08-10,45400,-3.2
4597,2018-08-13,45050,-0.77
4598,2018-08-14,45150,0.22
4599,2018-08-16,44250,-1.99
4600,2018-08-17,44100,-0.34
4601,2018-08-20,43850,-0.57
4602,2018-08-21,44800,2.17
4603,2018-08-22,46100,2.9
4604,2018-08-23,46200,0.22
4605,2018-08-24,46150,-0.11
4606,2018-08-27,46300,0.33
4607,2018-08-28,46550,0.54
4608,2018-08-29,46800,0.54
4609,2018-08-30,47650,1.82
4610,2018-08-31,48450,1.68
4611,2018-09-03,47450,-2.06
4612,2018-09-04,47650,0.42
4613,2018-09-05,46600,-2.2
4614,2018-09-06,46100,-1.07
4615,2018-09-07,44900,-2.6
4616,2018-09-10,45500,1.34
4617,2018-09-11,45050,-0.99
4618,2018-09-12,44550,-1.11
4619,2018-09-13,44050,-1.12
4620,2018-09-14,45850,4.09
4621,2018-09-17,45150,-1.53
4622,2018-09-18,45500,0.78
4623,2018-09-19,46150,1.43
4624,2018-09-20,47250,2.38
4625,2018-09-21,47400,0.32
4626,2018-09-27,47500,0.21
4627,2018-09-28,46450,-2.21
4628,2018-10-01,46350,-0.22
4629,2018-10-02,45700,-1.4
4630,2018-10-04,44700,-2.19
4631,2018-10-05,44700,0.0
4632,2018-10-08,44950,0.56
4633,2018-10-10,45300,0.78
4634,2018-10-11,43100,-4.86
4635,2018-10-12,44000,2.09
4636,2018-10-15,43800,-0.45
4637,2018-10-16,43600,-0.46
4638,2018-10-17,44150,1.26
4639,2018-10-18,44050,-0.23
4640,2018-10-19,43900,-0.34
4641,2018-10-22,43550,-0.8
4642,2018-10-23,43050,-1.15
4643,2018-10-24,42550,-1.16
4644,2018-10-25,41000,-3.64
4645,2018-10-26,41000,0.0
4646,2018-10-29,41400,0.98
4647,2018-10-30,42350,2.29
4648,2018-10-31,42400,0.12
4649,2018-11-01,42150,-0.59
4650,2018-11-02,44150,4.74
4651,2018-11-05,43800,-0.79
4652,2018-11-06,43750,-0.11
4653,2018-11-07,44000,0.57
4654,2018-11-08,44050,0.11
4655,2018-11-09,44300,0.57
4656,2018-11-12,45200,2.03
4657,2018-11-13,44500,-1.55
4658,2018-11-14,44100,-0.9
4659,2018-11-15,44250,0.34
4660,2018-11-16,44000,-0.56
4661,2018-11-19,43650,-0.8
4662,2018-11-20,42800,-1.95
4663,2018-11-21,42100,-1.64
4664,2018-11-22,42450,0.83
4665,2018-11-23,42400,-0.12
4666,2018-11-26,42600,0.47
4667,2018-11-27,43050,1.06
4668,2018-11-28,43150,0.23
4669,2018-11-29,43150,0.0
4670,2018-11-30,41850,-3.01
4671,2018-12-03,43250,3.35
4672,2018-12-04,42150,-2.54
4673,2018-12-05,41450,-1.66
4674,2018-12-06,40500,-2.29
4675,2018-12-07,40950,1.11
4676,2018-12-10,40200,-1.83
4677,2018-12-11,40250,0.12
4678,2018-12-12,40450,0.5
4679,2018-12-13,40000,-1.11
4680,2018-12-14,38950,-2.62
4681,2018-12-17,39150,0.51
4682,2018-12-18,38900,-0.64
4683,2018-12-19,39100,0.51
4684,2018-12-20,38650,-1.15
4685,2018-12-21,38650,0.0
4686,2018-12-24,38800,0.39
4687,2018-12-26,38350,-1.16
4688,2018-12-27,38250,-0.26
4689,2018-12-28,38700,1.18
4690,2019-01-02,38750,0.13
4691,2019-01-03,37600,-2.97
4692,2019-01-04,37450,-0.4
4693,2019-01-07,38750,3.47
4694,2019-01-08,38100,-1.68
4695,2019-01-09,39600,3.94
4696,2019-01-10,39800,0.51
4697,2019-01-11,40500,1.76
4698,2019-01-14,40050,-1.11
4699,2019-01-15,41100,2.62
4700,2019-01-16,41450,0.85
4701,2019-01-17,41950,1.21
4702,2019-01-18,42300,0.83
4703,2019-01-21,42750,1.06
4704,2019-01-22,42150,-1.4
4705,2019-01-23,42000,-0.36
4706,2019-01-24,43050,2.5
4707,2019-01-25,44750,3.95
4708,2019-01-28,45050,0.67
4709,2019-01-29,45500,1.0
4710,2019-01-30,46400,1.98
4711,2019-01-31,46150,-0.54
4712,2019-02-01,46350,0.43
4713,2019-02-07,46200,-0.32
4714,2019-02-08,44800,-3.03
4715,2019-02-11,45000,0.45
4716,2019-02-12,46050,2.33
4717,2019-02-13,46200,0.33
4718,2019-02-14,47500,2.81
4719,2019-02-15,46050,-3.05
4720,2019-02-18,46200,0.33
4721,2019-02-19,45950,-0.54
4722,2019-02-20,46900,2.07
4723,2019-02-21,46950,0.11
4724,2019-02-22,47150,0.43
4725,2019-02-25,47350,0.42
4726,2019-02-26,46750,-1.27
4727,2019-02-27,46750,0.0
4728,2019-02-28,45100,-3.53
4729,2019-03-04,44850,-0.55
4730,2019-03-05,44250,-1.34
4731,2019-03-06,44000,-0.56
4732,2019-03-07,44450,1.02
4733,2019-03-08,43800,-1.46
4734,2019-03-11,43650,-0.34
4735,2019-03-12,44650,2.29
4736,2019-03-13,43850,-1.79
4737,2019-03-14,43850,0.0
4738,2019-03-15,44200,0.8
4739,2019-03-18,43700,-1.13
4740,2019-03-19,43900,0.46
4741,2019-03-20,44050,0.34
4742,2019-03-21,45850,4.09
4743,2019-03-22,46550,1.53
4744,2019-03-25,45500,-2.26
4745,2019-03-26,45250,-0.55
4746,2019-03-27,45350,0.22
4747,2019-03-28,44850,-1.1
4748,2019-03-29,44650,-0.45
4749,2019-04-01,45050,0.9
4750,2019-04-02,45750,1.55
4751,2019-04-03,46600,1.86
4752,2019-04-04,46950,0.75
4753,2019-04-05,46850,-0.21
4754,2019-04-08,46650,-0.43
4755,2019-04-09,46650,0.0
4756,2019-04-10,46700,0.11
4757,2019-04-11,46250,-0.96
4758,2019-04-12,46850,1.3
4759,2019-04-15,47050,0.43
4760,2019-04-16,47250,0.43
4761,2019-04-17,47050,-0.42
4762,2019-04-18,45600,-3.08
4763,2019-04-19,45300,-0.66
4764,2019-04-22,45350,0.11
4765,2019-04-23,45200,-0.33
4766,2019-04-24,44750,-1.0
4767,2019-04-25,44650,-0.22
4768,2019-04-26,44850,0.45
4769,2019-04-29,46150,2.9
4770,2019-04-30,45850,-0.65
4771,2019-05-02,45900,0.11
4772,2019-05-03,45300,-1.31
4773,2019-05-07,44850,-0.99
4774,2019-05-08,44250,-1.34
4775,2019-05-09,42450,-4.07
4776,2019-05-10,42900,1.06
4777,2019-05-13,42650,-0.58
4778,2019-05-14,42650,0.0
4779,2019-05-15,42550,-0.23
4780,2019-05-16,41550,-2.35
4781,2019-05-17,41200,-0.84
4782,2019-05-20,42000,1.94
4783,2019-05-21,43150,2.74
4784,2019-05-22,43500,0.81
4785,2019-05-23,43850,0.8
4786,2019-05-24,42700,-2.62
4787,2019-05-27,42650,-0.12
4788,2019-05-28,42550,-0.23
4789,2019-05-29,41800,-1.76
4790,2019-05-30,42550,1.79
4791,2019-05-31,42500,-0.12
4792,2019-06-03,43800,3.06
4793,2019-06-04,43450,-0.8
4794,2019-06-05,43900,1.04
4795,2019-06-07,44200,0.68
4796,2019-06-10,44800,1.36
4797,2019-06-11,44850,0.11
4798,2019-06-12,44600,-0.56
4799,2019-06-13,43750,-1.91
4800,2019-06-14,44000,0.57
4801,2019-06-17,43900,-0.23
4802,2019-06-18,44350,1.03
4803,2019-06-19,45350,2.25
4804,2019-06-20,45500,0.33
4805,2019-06-21,45700,0.44
4806,2019-06-24,45500,-0.44
4807,2019-06-25,45600,0.22
4808,2019-06-26,45700,0.22
4809,2019-06-27,46500,1.75
4810,2019-06-28,47000,1.08
4811,2019-07-01,46600,-0.85
4812,2019-07-02,46250,-0.75
4813,2019-07-03,45400,-1.84
4814,2019-07-04,46000,1.32
4815,2019-07-05,45650,-0.76
4816,2019-07-08,44400,-2.74
4817,2019-07-09,45100,1.58
4818,2019-07-10,45550,1.0
4819,2019-07-11,46200,1.43
4820,2019-07-12,46300,0.22
4821,2019-07-15,46450,0.32
4822,2019-07-16,46850,0.86
4823,2019-07-17,46050,-1.71
4824,2019-07-18,46100,0.11
4825,2019-07-19,46800,1.52
4826,2019-07-22,47200,0.85
4827,2019-07-23,47300,0.21
4828,2019-07-24,46400,-1.9
4829,2019-07-25,47200,1.72
4830,2019-07-26,47150,-0.11
4831,2019-07-29,46100,-2.23
4832,2019-07-30,46550,0.98
4833,2019-07-31,45350,-2.58
4834,2019-08-01,45200,-0.33
4835,2019-08-02,44950,-0.55
4836,2019-08-05,43950,-2.22
4837,2019-08-06,43500,-1.02
4838,2019-08-07,43200,-0.69
4839,2019-08-08,42650,-1.27
4840,2019-08-09,43150,1.17
4841,2019-08-12,43700,1.27
4842,2019-08-13,43000,-1.6
4843,2019-08-14,43700,1.63
4844,2019-08-16,43900,0.46
4845,2019-08-19,43600,-0.68
4846,2019-08-20,44450,1.95
4847,2019-08-21,44500,0.11
4848,2019-08-22,44050,-1.01
4849,2019-08-23,43950,-0.23
4850,2019-08-26,43600,-0.8
4851,2019-08-27,44050,1.03
4852,2019-08-28,44150,0.23
4853,2019-08-29,43400,-1.7
4854,2019-08-30,44000,1.38
4855,2019-09-02,43800,-0.45
